feature_name,value,algorithm,value_type,label,label_index
incompletely,-0.0024292903547215,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
streptococci,-0.0024371206904952,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tsubo,-0.0024371353543337,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
efnspns,-0.002438340498163,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
il7r,-0.00243851610793,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
difficulttotreat,-0.00243851610793,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
perpetrate,-0.0024400544865723,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
thalassemia,-0.0024458405582755,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
intellanav,-0.0024502900841508,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
generously,-0.0024502900841508,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
postcataract,-0.0024562339523485,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hepc,-0.0024598656472649,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
d5684,-0.0024618047675024,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
haarp,-0.0024625326921262,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
optimising,-0.0024638148394403,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
fdarecognized,-0.0024638148394403,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
drugsusceptible,-0.0024638148394403,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
trioptimize,-0.0024643746357424,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hrs,-0.0024643746357424,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
further,-0.0024671891300183,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
accommodation,-0.0024671891300183,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
febridx,-0.0024687372958596,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
galsky,-0.0024700710156221,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
stp,-0.0024700710156221,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
novilase,-0.0024700710156221,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
centrallyinvolved,-0.0024700710156221,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
cytologicallyconfirmed,-0.0024700710156221,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
microsoft,-0.0024700710156221,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
kidneyonly,-0.0024700710156221,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
enchant,-0.0024728922457052,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
musgrove,-0.0024746314766922,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
mtdna,-0.0024759869326199,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
theirloyalty,-0.0024763751010329,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
level,-0.0024763751010329,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pharmaceuticalssponsored,-0.0024823833263906,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
arm3,-0.0024870807157327,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
meddiet,-0.0024870807157327,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
effip,-0.0024870807157327,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
keyhole,-0.0024870807157327,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
biospecimens,-0.0024870807157327,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
alkali,-0.0024940627734234,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
practicescare,-0.0024953147773211,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
caution,-0.0024953147773211,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lymphoblasitc,-0.0024988047842361,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
semls,-0.0025048403490774,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tlr7,-0.0025048403490774,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lyse,-0.0025145702950717,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
slowing,-0.0025145702950717,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
heartland,-0.0025159579688307,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
routinelike,-0.0025175275075242,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
g6,-0.0025211655947269,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ergot,-0.0025220539012025,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ceramide,-0.0025223845827406,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
postexposure,-0.0025234214161302,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
planned,-0.0025252710950206,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
regain,-0.0025268136678814,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ependymomas,-0.0025269112297026,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
receive,-0.0025285704013321,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
timely,-0.0025285704013321,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
diagnose,-0.0025285704013321,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
25minutes,-0.0025292092198613,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hilda,-0.0025292534024744,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
dlcotlco,-0.0025293740637311,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
igbs,-0.002530730736614,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
paraganglioma,-0.002530730736614,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nrtonly,-0.0025337104064985,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
1male,-0.0025340066836392,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
randomisedcontrolled,-0.0025340066836392,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
git,-0.0025340066836392,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
canvas,-0.0025359899553112,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
crawford,-0.0025359899553112,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
bus,-0.0025367626643183,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
55ml,-0.0025385687516138,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
temptation,-0.0025389893028821,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
rev50,-0.0025399592285777,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
besaa,-0.0025466052747477,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hhx,-0.0025466052747477,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
antipyreticantiinflammatory,-0.002553553589825,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
postprime,-0.0025541523064262,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
clinicianrating,-0.002555545323802,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sns,-0.0025583856552287,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
setanaxib,-0.0025612182890614,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
acn00177,-0.0025635212131491,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sock,-0.0025689393323329,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
cetuximabnave,-0.0025689393323329,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
epiccd,-0.0025709262226865,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pressurepain,-0.0025709262226865,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
suicide,-0.0025734295334398,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
id153351,-0.0025774837327838,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hematopoiesis,-0.0025774837327838,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nedm,-0.0025774837327838,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
meditec,-0.0025774837327838,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lowglucose,-0.0025808696311064,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
r71772,-0.0025815523520862,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nonhealth,-0.0025815523520862,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
betaferonbetaseron,-0.0025818063780041,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ns5a,-0.0025818063780041,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
120mg,-0.0025818063780041,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
stools,-0.0025831195116782,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
westchronic,-0.0025834820375786,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
threat,-0.0025875740087189,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
cocommission,-0.0025888798050492,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
nirmatrelvirritonavir,-0.0025888798050492,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
clog,-0.0025922309490531,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
packextended,-0.0025954689132579,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
antithyroperoxidase,-0.0025954689132579,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
emotionally,-0.0025955727865597,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
symptomsproblems,-0.0025955727865597,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
voicerelated,-0.0025955727865597,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
rout,-0.0025969582185947,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
postulate,-0.0025982129151692,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
elht,-0.0025986271785076,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
inquisitive,-0.0025996429266679,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
timescale,-0.0025999353509157,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
relationallybased,-0.0026039246707787,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
10eov,-0.002604053479322,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sunpds,-0.002604053479322,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
m16045,-0.0026053590531165,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
panraf,-0.0026066492996305,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
cytokine,-0.0026066968450497,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
corvis,-0.0026079982154447,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pcyc1123ca,-0.0026149910985785,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
reticulation,-0.002617128698182,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
npc,-0.0026188960554046,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ceroid,-0.0026209982354507,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
periodduring,-0.0026272109883015,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
underlies,-0.0026309913129124,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
hemiplegia,-0.0026309913129124,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
f901318susceptible,-0.0026351690488794,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
packyear,-0.0026382953340992,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
unique,-0.0026388166943026,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
lumborum,-0.0026388166943026,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
orth,-0.0026404732527589,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
localisation,-0.0026404732527589,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
na,-0.0026414586107601,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
norelgestromin,-0.0026414586107601,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
ercpendoscopy,-0.0026420296306862,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
prevision,-0.0026429073902236,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
phase3,-0.0026429073902236,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
smokers,-0.0026460191363467,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
clarke,-0.0026460191363467,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
change,-0.0026460191363467,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
haemorrhoidectomy,-0.0026460191363467,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
asian,-0.0026460191363467,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
multiarm,-0.0026460191363467,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
benchmarking,-0.0026483997279743,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
12525kg,-0.0026483997279743,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
usercentred,-0.0026483997279743,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
pjrtjr,-0.002650442826306,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
gender,-0.0026505563578939,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
safespecial,-0.0026520010247164,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sterilise,-0.0026520460099061,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
tablets,-0.0026523549747251,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
malaysia,-0.0026523549747251,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
darunavircobicistat,-0.0026529938687247,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
gastricesophageal,-0.002655684414798,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
phageomic,-0.0026638895494823,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
sidoides,-0.0026644311574155,linear_only_svm,weight,Malignant neoplasms of digestive organs,5
